customer_id,signup_date,initial_plan,acquisition_channel,cac,country
RETAIL-12782,2010-07-01,n/a,referral,47.87,Portugal
RETAIL-12783,2011-09-01,n/a,paid_search,131.22,Portugal
RETAIL-12784,2010-06-01,n/a,paid_search,114.83,Portugal
RETAIL-12785,2009-12-01,n/a,organic,48.68,Portugal
RETAIL-12786,2010-04-01,n/a,paid_search,121.22,Netherlands
RETAIL-12787,2010-10-01,n/a,organic,42.81,Netherlands
RETAIL-12788,2010-06-01,n/a,organic,25.0,Netherlands
RETAIL-12789,2010-01-01,n/a,paid_social,228.67,Netherlands
RETAIL-12790,2010-10-01,n/a,organic,36.47,Netherlands
RETAIL-12791,2010-03-01,n/a,referral,69.35,Netherlands
RETAIL-12792,2010-01-01,n/a,paid_search,144.37,Portugal
RETAIL-12793,2010-11-01,n/a,paid_search,156.24,Portugal
RETAIL-12794,2011-09-01,n/a,paid_search,143.2,Portugal
RETAIL-12795,2011-11-01,n/a,paid_social,157.5,Portugal
RETAIL-12796,2010-03-01,n/a,referral,68.02,Netherlands
RETAIL-12797,2010-10-01,n/a,paid_search,161.2,Portugal
RETAIL-12798,2010-10-01,n/a,paid_social,210.67,Japan
RETAIL-12799,2010-06-01,n/a,paid_search,145.36,Japan
RETAIL-12800,2010-02-01,n/a,paid_search,111.89,Portugal
RETAIL-12801,2010-07-01,n/a,referral,49.25,Sweden
RETAIL-12802,2010-05-01,n/a,paid_search,175.76,Netherlands
RETAIL-12803,2010-11-01,n/a,referral,51.07,Netherlands
RETAIL-12804,2010-07-01,n/a,paid_search,169.27,Netherlands
RETAIL-12805,2010-02-01,n/a,referral,69.42,Netherlands
RETAIL-12806,2010-04-01,n/a,referral,65.2,Netherlands
RETAIL-12807,2010-11-01,n/a,paid_search,123.1,Sweden
RETAIL-12808,2010-09-01,n/a,referral,48.08,Portugal
RETAIL-12809,2010-03-01,n/a,referral,63.43,Portugal
RETAIL-12810,2010-02-01,n/a,paid_social,242.67,Japan
RETAIL-12811,2010-10-01,n/a,referral,59.58,Portugal
RETAIL-12812,2011-10-01,n/a,paid_social,262.04,Japan
RETAIL-12813,2010-01-01,n/a,paid_search,183.61,Netherlands
RETAIL-12814,2011-08-01,n/a,referral,75.89,Poland
RETAIL-12815,2011-05-01,n/a,paid_search,151.87,Poland
RETAIL-12816,2011-06-01,n/a,organic,41.57,Poland
RETAIL-12817,2010-10-01,n/a,referral,47.62,Austria
RETAIL-12818,2011-03-01,n/a,paid_social,175.68,Austria
RETAIL-12819,2010-09-01,n/a,paid_search,143.67,United Kingdom
RETAIL-12820,2009-12-01,n/a,paid_search,187.19,United Kingdom
RETAIL-12821,2010-04-01,n/a,paid_search,79.59,United Kingdom
RETAIL-12822,2011-09-01,n/a,paid_search,101.35,United Kingdom
RETAIL-12823,2010-01-01,n/a,paid_search,157.81,United Kingdom
RETAIL-12824,2011-10-01,n/a,referral,72.6,United Kingdom
RETAIL-12825,2010-03-01,n/a,organic,58.47,United Kingdom
RETAIL-12826,2009-12-01,n/a,organic,44.36,United Kingdom
RETAIL-12827,2011-10-01,n/a,organic,39.6,United Kingdom
RETAIL-12828,2011-08-01,n/a,referral,66.17,United Kingdom
RETAIL-12829,2010-06-01,n/a,paid_social,251.6,United Kingdom
RETAIL-12830,2011-06-01,n/a,referral,45.59,United Kingdom
RETAIL-12831,2010-09-01,n/a,referral,75.06,United Kingdom
RETAIL-12832,2011-09-01,n/a,referral,72.99,United Kingdom
RETAIL-12833,2011-07-01,n/a,paid_search,134.52,United Kingdom
RETAIL-12834,2011-03-01,n/a,paid_social,249.71,United Kingdom
RETAIL-12835,2009-12-01,n/a,paid_social,217.03,United Kingdom
RETAIL-12836,2009-12-01,n/a,referral,41.15,United Kingdom
RETAIL-12837,2010-05-01,n/a,organic,52.49,United Kingdom
RETAIL-12838,2010-04-01,n/a,paid_social,310.18,United Kingdom
RETAIL-12839,2009-12-01,n/a,referral,88.33,United Kingdom
RETAIL-12840,2010-02-01,n/a,paid_search,117.45,United Kingdom
RETAIL-12841,2010-07-01,n/a,organic,39.41,United Kingdom
RETAIL-12842,2009-12-01,n/a,paid_social,221.5,United Kingdom
RETAIL-12843,2009-12-01,n/a,referral,43.61,United Kingdom
RETAIL-12844,2010-04-01,n/a,referral,46.86,United Kingdom
RETAIL-12845,2011-02-01,n/a,organic,40.25,United Kingdom
RETAIL-12846,2010-01-01,n/a,referral,55.39,United Kingdom
RETAIL-12847,2010-11-01,n/a,paid_social,189.73,United Kingdom
RETAIL-12848,2010-02-01,n/a,paid_social,236.81,United Kingdom
RETAIL-12849,2010-04-01,n/a,referral,71.02,United Kingdom
RETAIL-12850,2010-09-01,n/a,paid_search,177.27,United Kingdom
RETAIL-12851,2010-08-01,n/a,referral,68.34,United Kingdom
RETAIL-12852,2011-02-01,n/a,referral,58.64,United Kingdom
RETAIL-12853,2010-02-01,n/a,referral,79.57,United Kingdom
RETAIL-12854,2009-12-01,n/a,organic,42.1,United Kingdom
RETAIL-12855,2010-11-01,n/a,referral,65.8,United Kingdom
RETAIL-12856,2011-10-01,n/a,paid_search,152.42,United Kingdom
RETAIL-12857,2010-01-01,n/a,paid_search,109.45,United Kingdom
RETAIL-12858,2010-01-01,n/a,organic,25.56,United Kingdom
RETAIL-12859,2010-09-01,n/a,paid_search,124.47,United Kingdom
RETAIL-12860,2010-01-01,n/a,paid_social,154.36,United Kingdom
RETAIL-12861,2010-03-01,n/a,referral,80.0,United Kingdom
RETAIL-12862,2010-08-01,n/a,organic,50.11,United Kingdom
RETAIL-12863,2010-04-01,n/a,paid_search,161.18,United Kingdom
RETAIL-12864,2010-07-01,n/a,organic,44.8,United Kingdom
RETAIL-12865,2010-08-01,n/a,paid_search,184.1,Austria
RETAIL-12866,2010-07-01,n/a,referral,100.4,Belgium
RETAIL-12867,2009-12-01,n/a,paid_search,91.78,United Kingdom
RETAIL-12868,2010-11-01,n/a,organic,37.72,United Kingdom
RETAIL-12869,2010-01-01,n/a,referral,62.77,United Kingdom
RETAIL-12870,2010-03-01,n/a,referral,23.05,United Kingdom
RETAIL-12871,2010-09-01,n/a,paid_search,146.7,United Kingdom
RETAIL-12872,2009-12-01,n/a,organic,29.12,United Kingdom
RETAIL-12873,2010-01-01,n/a,paid_social,277.69,United Kingdom
RETAIL-12874,2010-06-01,n/a,organic,42.68,Belgium
RETAIL-12875,2010-01-01,n/a,referral,53.5,United Kingdom
RETAIL-12876,2010-04-01,n/a,organic,54.55,Belgium
RETAIL-12877,2010-01-01,n/a,organic,34.14,United Kingdom
RETAIL-12878,2011-03-01,n/a,referral,44.55,United Kingdom
RETAIL-12879,2011-09-01,n/a,paid_search,131.32,United Kingdom
RETAIL-12880,2010-05-01,n/a,paid_search,98.05,United Kingdom
RETAIL-12881,2011-03-01,n/a,organic,29.93,United Kingdom
RETAIL-12882,2011-11-01,n/a,organic,44.75,United Kingdom
RETAIL-12883,2011-09-01,n/a,referral,61.32,United Kingdom
RETAIL-12884,2011-09-01,n/a,paid_search,136.59,United Kingdom
RETAIL-12885,2011-08-01,n/a,referral,61.4,United Kingdom
RETAIL-12886,2011-05-01,n/a,paid_social,257.08,United Kingdom
RETAIL-12887,2010-11-01,n/a,paid_search,101.58,United Kingdom
RETAIL-12888,2011-03-01,n/a,paid_search,127.58,United Kingdom
RETAIL-12889,2010-07-01,n/a,paid_search,180.12,United Kingdom
RETAIL-12890,2010-11-01,n/a,paid_search,153.21,United Kingdom
RETAIL-12891,2010-02-01,n/a,referral,42.36,United Kingdom
RETAIL-12892,2010-11-01,n/a,organic,24.59,United Kingdom
RETAIL-12893,2011-11-01,n/a,referral,43.41,United Kingdom
RETAIL-12894,2010-05-01,n/a,referral,56.2,United Kingdom
RETAIL-12895,2011-09-01,n/a,organic,18.34,United Kingdom
RETAIL-12896,2009-12-01,n/a,referral,57.17,United Kingdom
RETAIL-12897,2010-06-01,n/a,paid_search,159.74,United Kingdom
RETAIL-12898,2010-02-01,n/a,organic,36.11,United Kingdom
RETAIL-12899,2010-10-01,n/a,organic,33.66,United Kingdom
RETAIL-12900,2010-10-01,n/a,organic,37.79,United Kingdom
RETAIL-12901,2011-03-01,n/a,organic,35.05,United Kingdom
RETAIL-12902,2011-03-01,n/a,paid_social,207.07,United Kingdom
RETAIL-12903,2010-10-01,n/a,organic,43.89,United Kingdom
RETAIL-12904,2011-06-01,n/a,organic,38.36,United Kingdom
RETAIL-12905,2010-01-01,n/a,organic,34.58,United Kingdom
RETAIL-12906,2011-09-01,n/a,referral,22.48,United Kingdom
RETAIL-12907,2010-02-01,n/a,organic,35.99,United Kingdom
RETAIL-12908,2010-03-01,n/a,referral,74.03,United Kingdom
RETAIL-12909,2010-02-01,n/a,organic,46.89,United Kingdom
RETAIL-12910,2010-03-01,n/a,organic,50.16,United Kingdom
RETAIL-12911,2010-06-01,n/a,paid_search,155.32,United Kingdom
RETAIL-12912,2011-10-01,n/a,organic,49.62,United Kingdom
RETAIL-12913,2009-12-01,n/a,paid_search,149.36,United Kingdom
RETAIL-12914,2010-11-01,n/a,referral,60.45,United Kingdom
RETAIL-12915,2010-04-01,n/a,referral,59.86,United Kingdom
RETAIL-12916,2010-01-01,n/a,paid_social,243.61,United Kingdom
RETAIL-12917,2009-12-01,n/a,organic,47.55,United Kingdom
RETAIL-12918,2010-03-01,n/a,paid_social,240.79,United Kingdom
RETAIL-12919,2011-06-01,n/a,paid_social,291.19,United Kingdom
RETAIL-12920,2009-12-01,n/a,paid_search,164.44,United Kingdom
RETAIL-12921,2009-12-01,n/a,organic,15.0,United Kingdom
RETAIL-12922,2011-07-01,n/a,paid_search,112.32,United Kingdom
RETAIL-12923,2010-05-01,n/a,paid_search,131.98,United Kingdom
RETAIL-12924,2009-12-01,n/a,paid_search,161.57,United Kingdom
RETAIL-12925,2010-04-01,n/a,organic,30.56,United Kingdom
RETAIL-12926,2009-12-01,n/a,paid_social,199.28,United Kingdom
RETAIL-12927,2010-11-01,n/a,paid_social,174.95,United Kingdom
RETAIL-12928,2010-06-01,n/a,organic,37.44,United Kingdom
RETAIL-12929,2011-02-01,n/a,referral,64.28,United Kingdom
RETAIL-12930,2011-06-01,n/a,organic,42.64,United Kingdom
RETAIL-12931,2009-12-01,n/a,paid_social,148.16,United Kingdom
RETAIL-12932,2010-02-01,n/a,paid_social,210.82,United Kingdom
RETAIL-12933,2009-12-01,n/a,paid_social,164.94,United Kingdom
RETAIL-12934,2009-12-01,n/a,paid_search,123.03,United Kingdom
RETAIL-12935,2010-04-01,n/a,paid_search,130.12,United Kingdom
RETAIL-12936,2011-09-01,n/a,paid_search,170.24,United Kingdom
RETAIL-12937,2009-12-01,n/a,paid_search,178.23,United Kingdom
RETAIL-12938,2011-11-01,n/a,paid_social,215.21,United Kingdom
RETAIL-12939,2010-01-01,n/a,paid_search,126.06,United Kingdom
RETAIL-12940,2011-09-01,n/a,referral,45.21,United Kingdom
RETAIL-12941,2009-12-01,n/a,referral,59.27,United Kingdom
RETAIL-12942,2010-12-01,n/a,organic,24.41,United Kingdom
RETAIL-12943,2010-04-01,n/a,paid_search,120.95,United Kingdom
RETAIL-12944,2010-12-01,n/a,paid_search,155.11,United Kingdom
RETAIL-12945,2010-02-01,n/a,referral,75.01,United Kingdom
RETAIL-12946,2010-09-01,n/a,paid_social,236.24,United Kingdom
RETAIL-12947,2010-12-01,n/a,paid_search,147.48,United Kingdom
RETAIL-12948,2009-12-01,n/a,referral,75.58,United Kingdom
RETAIL-12949,2009-12-01,n/a,organic,54.81,United Kingdom
RETAIL-12950,2011-11-01,n/a,organic,43.62,United Kingdom
RETAIL-12951,2010-01-01,n/a,organic,34.38,United Kingdom
RETAIL-12952,2011-09-01,n/a,referral,66.68,United Kingdom
RETAIL-12953,2010-07-01,n/a,referral,55.96,United Kingdom
RETAIL-12954,2010-03-01,n/a,paid_social,205.53,United Kingdom
RETAIL-12955,2011-03-01,n/a,organic,42.23,United Kingdom
RETAIL-12956,2009-12-01,n/a,paid_social,187.42,United Kingdom
RETAIL-12957,2009-12-01,n/a,paid_search,124.47,United Kingdom
RETAIL-12958,2010-05-01,n/a,paid_social,264.42,United Kingdom
RETAIL-12959,2010-01-01,n/a,referral,48.1,United Kingdom
RETAIL-12960,2010-02-01,n/a,organic,37.13,United Kingdom
RETAIL-12961,2010-11-01,n/a,paid_search,155.45,United Kingdom
RETAIL-12962,2011-08-01,n/a,organic,33.0,United Kingdom
RETAIL-12963,2010-07-01,n/a,organic,45.66,United Kingdom
RETAIL-12964,2010-09-01,n/a,paid_search,154.42,United Kingdom
RETAIL-12965,2011-09-01,n/a,paid_search,142.9,United Kingdom
RETAIL-12966,2011-11-01,n/a,organic,36.06,United Kingdom
RETAIL-12967,2010-11-01,n/a,organic,26.48,United Kingdom
RETAIL-12968,2011-08-01,n/a,paid_social,214.25,United Kingdom
RETAIL-12969,2010-04-01,n/a,organic,34.25,United Kingdom
RETAIL-12970,2009-12-01,n/a,paid_search,212.63,United Kingdom
RETAIL-12971,2009-12-01,n/a,organic,39.46,United Kingdom
RETAIL-12972,2010-02-01,n/a,paid_social,229.83,United Kingdom
RETAIL-12973,2010-10-01,n/a,organic,29.81,United Kingdom
RETAIL-12974,2010-05-01,n/a,referral,79.13,United Kingdom
RETAIL-12975,2009-12-01,n/a,organic,53.22,United Kingdom
RETAIL-12976,2010-02-01,n/a,paid_search,174.1,United Kingdom
RETAIL-12977,2010-07-01,n/a,paid_social,255.75,United Kingdom
RETAIL-12978,2009-12-01,n/a,organic,29.72,United Kingdom
RETAIL-12979,2009-12-01,n/a,organic,58.18,United Arab Emirates
RETAIL-12980,2009-12-01,n/a,paid_search,160.83,United Kingdom
RETAIL-12981,2011-07-01,n/a,paid_search,165.94,United Kingdom
RETAIL-12982,2010-04-01,n/a,referral,67.6,United Kingdom
RETAIL-12983,2010-04-01,n/a,paid_search,213.23,United Kingdom
RETAIL-12984,2011-11-01,n/a,referral,53.86,United Kingdom
RETAIL-12985,2011-11-01,n/a,paid_social,174.43,United Kingdom
RETAIL-12986,2010-01-01,n/a,organic,49.56,United Kingdom
RETAIL-12987,2010-01-01,n/a,paid_search,167.76,United Kingdom
RETAIL-12988,2011-02-01,n/a,paid_search,123.44,United Kingdom
RETAIL-12989,2009-12-01,n/a,paid_search,148.82,United Kingdom
RETAIL-12990,2010-03-01,n/a,referral,28.47,United Kingdom
RETAIL-12991,2010-11-01,n/a,paid_search,142.79,United Kingdom
RETAIL-12992,2009-12-01,n/a,paid_search,127.14,United Kingdom
RETAIL-12993,2010-02-01,n/a,referral,47.36,United Kingdom
RETAIL-12994,2011-03-01,n/a,organic,31.2,United Kingdom
RETAIL-12995,2011-09-01,n/a,paid_social,188.22,United Kingdom
RETAIL-12996,2010-11-01,n/a,paid_search,147.35,United Kingdom
RETAIL-12997,2009-12-01,n/a,organic,41.92,United Kingdom
RETAIL-12998,2010-02-01,n/a,paid_search,147.14,United Kingdom
RETAIL-12999,2011-04-01,n/a,organic,52.44,United Kingdom
RETAIL-13000,2009-12-01,n/a,referral,31.95,United Kingdom
RETAIL-13001,2009-12-01,n/a,paid_social,311.47,United Kingdom
RETAIL-13002,2010-10-01,n/a,referral,78.13,United Kingdom
RETAIL-13003,2011-05-01,n/a,organic,38.72,United Kingdom
RETAIL-13004,2009-12-01,n/a,referral,62.74,United Kingdom
RETAIL-13005,2010-09-01,n/a,organic,28.7,United Kingdom
RETAIL-13006,2011-10-01,n/a,organic,41.75,United Kingdom
RETAIL-13007,2010-05-01,n/a,organic,60.54,United Kingdom
RETAIL-13008,2009-12-01,n/a,organic,25.74,United Kingdom
RETAIL-13009,2010-02-01,n/a,organic,46.19,United Kingdom
RETAIL-13010,2010-03-01,n/a,referral,49.15,United Kingdom
RETAIL-13011,2010-12-01,n/a,organic,40.75,United Kingdom
RETAIL-13012,2010-04-01,n/a,paid_search,139.65,United Kingdom
RETAIL-13013,2009-12-01,n/a,paid_social,215.75,United Kingdom
RETAIL-13014,2010-10-01,n/a,organic,39.47,United Kingdom
RETAIL-13015,2010-04-01,n/a,paid_search,129.14,United Kingdom
RETAIL-13016,2011-08-01,n/a,referral,55.96,United Kingdom
RETAIL-13017,2011-12-01,n/a,organic,36.76,United Kingdom
RETAIL-13018,2010-03-01,n/a,organic,37.47,United Kingdom
RETAIL-13019,2009-12-01,n/a,paid_social,183.88,United Kingdom
RETAIL-13020,2010-02-01,n/a,referral,97.89,United Kingdom
RETAIL-13021,2009-12-01,n/a,paid_social,212.26,United Kingdom
RETAIL-13022,2010-10-01,n/a,organic,51.04,Belgium
RETAIL-13023,2010-06-01,n/a,paid_search,161.26,United Kingdom
RETAIL-13024,2010-05-01,n/a,paid_social,200.77,United Kingdom
RETAIL-13025,2009-12-01,n/a,paid_social,177.15,United Kingdom
RETAIL-13026,2009-12-01,n/a,organic,46.63,United Kingdom
RETAIL-13027,2010-01-01,n/a,referral,77.75,United Kingdom
RETAIL-13028,2011-10-01,n/a,referral,40.37,United Kingdom
RETAIL-13029,2010-07-01,n/a,paid_search,102.05,United Kingdom
RETAIL-13030,2010-12-01,n/a,organic,30.7,United Kingdom
RETAIL-13031,2010-06-01,n/a,organic,56.26,United Kingdom
RETAIL-13032,2010-09-01,n/a,paid_social,206.71,United Kingdom
RETAIL-13033,2010-10-01,n/a,referral,58.09,United Kingdom
RETAIL-13034,2010-11-01,n/a,referral,42.0,United Kingdom
RETAIL-13035,2010-10-01,n/a,paid_social,220.71,United Kingdom
RETAIL-13036,2010-01-01,n/a,referral,34.78,United Kingdom
RETAIL-13037,2009-12-01,n/a,organic,27.71,United Kingdom
RETAIL-13038,2011-02-01,n/a,referral,62.55,United Kingdom
RETAIL-13039,2009-12-01,n/a,organic,47.31,United Kingdom
RETAIL-13040,2011-11-01,n/a,organic,42.52,United Kingdom
RETAIL-13041,2010-04-01,n/a,paid_search,161.16,United Kingdom
RETAIL-13042,2009-12-01,n/a,paid_social,220.94,United Kingdom
RETAIL-13043,2011-03-01,n/a,paid_search,141.27,United Kingdom
RETAIL-13044,2010-01-01,n/a,paid_search,147.75,United Kingdom
RETAIL-13045,2010-08-01,n/a,referral,95.37,United Kingdom
RETAIL-13046,2010-09-01,n/a,paid_search,83.01,United Kingdom
RETAIL-13047,2009-12-01,n/a,paid_search,182.1,United Kingdom
RETAIL-13048,2010-01-01,n/a,paid_search,98.76,United Kingdom
RETAIL-13049,2010-11-01,n/a,paid_social,240.83,United Kingdom
RETAIL-13050,2009-12-01,n/a,paid_search,119.92,United Kingdom
RETAIL-13051,2010-03-01,n/a,organic,52.67,United Kingdom
RETAIL-13052,2010-02-01,n/a,paid_search,156.78,United Kingdom
RETAIL-13053,2010-03-01,n/a,referral,82.88,United Kingdom
RETAIL-13054,2010-01-01,n/a,organic,44.25,United Kingdom
RETAIL-13055,2010-10-01,n/a,paid_search,126.24,United Kingdom
RETAIL-13056,2010-06-01,n/a,paid_social,158.98,United Kingdom
RETAIL-13057,2010-03-01,n/a,organic,51.26,United Kingdom
RETAIL-13058,2011-07-01,n/a,referral,60.64,United Kingdom
RETAIL-13059,2010-03-01,n/a,paid_search,131.1,United Kingdom
RETAIL-13060,2011-03-01,n/a,referral,54.48,United Kingdom
RETAIL-13061,2011-09-01,n/a,organic,40.45,United Kingdom
RETAIL-13062,2011-06-01,n/a,referral,62.96,United Kingdom
RETAIL-13063,2010-08-01,n/a,referral,75.19,United Kingdom
RETAIL-13064,2010-04-01,n/a,paid_search,86.46,United Kingdom
RETAIL-13065,2010-06-01,n/a,paid_search,130.39,United Kingdom
RETAIL-13066,2011-11-01,n/a,organic,50.43,United Kingdom
RETAIL-13067,2010-09-01,n/a,paid_social,167.53,United Kingdom
RETAIL-13068,2011-01-01,n/a,paid_social,249.87,United Kingdom
RETAIL-13069,2010-06-01,n/a,organic,44.15,United Kingdom
RETAIL-13070,2009-12-01,n/a,organic,62.2,United Kingdom
RETAIL-13071,2010-04-01,n/a,organic,33.75,United Kingdom
RETAIL-13072,2011-03-01,n/a,paid_social,205.48,United Kingdom
RETAIL-13073,2010-09-01,n/a,paid_social,265.27,United Kingdom
RETAIL-13074,2009-12-01,n/a,organic,52.65,United Kingdom
RETAIL-13075,2011-08-01,n/a,referral,38.53,United Kingdom
RETAIL-13076,2010-09-01,n/a,organic,45.36,United Kingdom
RETAIL-13077,2009-12-01,n/a,referral,32.52,United Kingdom
RETAIL-13078,2009-12-01,n/a,paid_social,232.39,United Kingdom
RETAIL-13079,2010-10-01,n/a,organic,42.48,United Kingdom
RETAIL-13080,2010-04-01,n/a,organic,35.05,United Kingdom
RETAIL-13081,2009-12-01,n/a,referral,87.66,United Kingdom
RETAIL-13082,2009-12-01,n/a,referral,64.12,United Kingdom
RETAIL-13083,2010-10-01,n/a,paid_search,146.25,United Kingdom
RETAIL-13084,2010-08-01,n/a,referral,83.64,United Kingdom
RETAIL-13085,2009-12-01,n/a,organic,45.19,United Kingdom
RETAIL-13086,2010-11-01,n/a,referral,63.5,United Kingdom
RETAIL-13087,2009-12-01,n/a,paid_social,170.63,United Kingdom
RETAIL-13088,2010-10-01,n/a,paid_search,157.67,United Kingdom
RETAIL-13089,2009-12-01,n/a,organic,25.99,United Kingdom
RETAIL-13090,2010-08-01,n/a,paid_social,240.77,United Kingdom
RETAIL-13091,2009-12-01,n/a,referral,81.77,United Kingdom
RETAIL-13092,2010-02-01,n/a,paid_search,134.05,United Kingdom
RETAIL-13093,2009-12-01,n/a,organic,27.04,United Kingdom
RETAIL-13094,2010-11-01,n/a,paid_social,184.99,United Kingdom
RETAIL-13095,2011-09-01,n/a,organic,47.85,United Kingdom
RETAIL-13096,2010-11-01,n/a,referral,50.99,United Kingdom
RETAIL-13097,2009-12-01,n/a,paid_search,146.43,United Kingdom
RETAIL-13098,2011-01-01,n/a,referral,67.34,United Kingdom
RETAIL-13099,2011-09-01,n/a,organic,25.18,United Kingdom
RETAIL-13100,2010-03-01,n/a,organic,55.1,United Kingdom
RETAIL-13101,2010-01-01,n/a,organic,37.99,United Kingdom
RETAIL-13102,2010-05-01,n/a,organic,43.23,United Kingdom
RETAIL-13103,2010-05-01,n/a,organic,41.49,United Kingdom
RETAIL-13104,2010-02-01,n/a,organic,44.94,United Kingdom
RETAIL-13105,2010-09-01,n/a,referral,82.9,United Kingdom
RETAIL-13106,2010-10-01,n/a,referral,75.07,United Kingdom
RETAIL-13107,2009-12-01,n/a,paid_search,151.79,United Kingdom
RETAIL-13108,2010-09-01,n/a,organic,37.95,United Kingdom
RETAIL-13109,2010-06-01,n/a,organic,37.07,United Kingdom
RETAIL-13110,2009-12-01,n/a,referral,53.2,United Kingdom
RETAIL-13111,2009-12-01,n/a,paid_search,124.59,United Kingdom
RETAIL-13112,2009-12-01,n/a,organic,39.49,United Kingdom
RETAIL-13113,2010-03-01,n/a,referral,73.22,United Kingdom
RETAIL-13114,2009-12-01,n/a,paid_search,122.72,United Kingdom
RETAIL-13115,2010-02-01,n/a,referral,50.17,United Kingdom
RETAIL-13116,2011-07-01,n/a,paid_social,230.8,United Kingdom
RETAIL-13117,2010-03-01,n/a,paid_social,265.72,United Kingdom
RETAIL-13118,2010-09-01,n/a,referral,38.91,United Kingdom
RETAIL-13119,2010-02-01,n/a,paid_search,189.06,United Kingdom
RETAIL-13120,2011-04-01,n/a,organic,51.24,United Kingdom
RETAIL-13121,2011-03-01,n/a,organic,52.08,United Kingdom
RETAIL-13122,2011-04-01,n/a,referral,67.74,United Kingdom
RETAIL-13123,2010-06-01,n/a,paid_search,120.28,United Kingdom
RETAIL-13124,2010-11-01,n/a,paid_social,297.55,United Kingdom
RETAIL-13125,2010-07-01,n/a,organic,53.49,United Kingdom
RETAIL-13126,2010-03-01,n/a,paid_search,171.26,United Kingdom
RETAIL-13127,2011-09-01,n/a,referral,80.71,United Kingdom
RETAIL-13128,2010-03-01,n/a,organic,44.41,United Kingdom
RETAIL-13129,2010-06-01,n/a,paid_social,218.94,United Kingdom
RETAIL-13130,2011-09-01,n/a,paid_search,142.84,United Kingdom
RETAIL-13131,2010-02-01,n/a,organic,38.75,United Kingdom
RETAIL-13132,2011-03-01,n/a,paid_social,246.58,United Kingdom
RETAIL-13133,2010-09-01,n/a,organic,23.96,United Kingdom
RETAIL-13134,2010-10-01,n/a,organic,47.19,United Kingdom
RETAIL-13135,2010-08-01,n/a,referral,72.58,United Kingdom
RETAIL-13136,2009-12-01,n/a,paid_social,232.26,United Kingdom
RETAIL-13137,2010-07-01,n/a,organic,49.16,United Kingdom
RETAIL-13138,2010-11-01,n/a,paid_social,249.93,United Kingdom
RETAIL-13139,2010-09-01,n/a,paid_search,177.15,United Kingdom
RETAIL-13140,2010-08-01,n/a,organic,36.73,United Kingdom
RETAIL-13141,2009-12-01,n/a,paid_search,125.47,United Kingdom
RETAIL-13142,2011-11-01,n/a,referral,41.36,United Kingdom
RETAIL-13143,2010-05-01,n/a,paid_search,153.78,United Kingdom
RETAIL-13144,2010-10-01,n/a,paid_search,149.22,United Kingdom
RETAIL-13145,2010-04-01,n/a,paid_search,135.56,United Kingdom
RETAIL-13146,2011-11-01,n/a,paid_social,129.57,United Kingdom
RETAIL-13147,2011-09-01,n/a,organic,48.83,United Kingdom
RETAIL-13148,2009-12-01,n/a,paid_social,207.44,United Kingdom
RETAIL-13149,2011-02-01,n/a,referral,72.88,United Kingdom
RETAIL-13150,2010-03-01,n/a,paid_search,148.72,United Kingdom
RETAIL-13151,2010-03-01,n/a,paid_social,231.91,United Kingdom
RETAIL-13152,2010-01-01,n/a,paid_social,238.35,United Kingdom
RETAIL-13153,2011-12-01,n/a,organic,53.65,United Kingdom
RETAIL-13154,2009-12-01,n/a,referral,70.07,United Kingdom
RETAIL-13155,2010-08-01,n/a,paid_social,194.31,United Kingdom
RETAIL-13156,2010-02-01,n/a,paid_social,251.14,United Kingdom
RETAIL-13157,2010-03-01,n/a,referral,53.18,United Kingdom
RETAIL-13158,2010-11-01,n/a,paid_social,261.18,United Kingdom
